Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,exponential_Y0,exponential_r,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r,mean_4points_afterK,mean_9points_afterK,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate
1201K2,60.1,0.025611111,210.1,0.400611111,240.1,0.458,270.1,0.491555556,0.549992976,0.023179016,0.01386368,3,18,0.605515917,3.624643877,-0.019623176,0.4806,0.541577778,17,0.635555556,0.631092593,630.1,5460.1,-3.52E-05,5490.1,13260.1,-1.05E-05,0.50465406,0.013510986,0,0,0
1201K2,60.1,0.029611111,210.1,0.407611111,240.1,0.468,270.1,0.503555556,0.52443278,0.022388108,0.014070449,3,18,0.61844572,3.648232831,-0.019572468,0.4896,0.551377778,17,0.653555556,0.647425926,660.1,5460.1,-3.83E-05,5490.1,13260.1,-8.12E-06,0.523538675,0.01099086,0,0,0
1202K2,60.1,0.087611111,210.1,0.686611111,240.1,0.75,270.1,0.775555556,0.411772047,0.070773949,0.011208307,2,16,0.844488968,3.759770284,-0.025241054,0.7762,0.810977778,87,0.985666667,0.981203704,2940.1,6150.1,-5.28E-05,0,0,0,0,0,0,0,0
1202K2,60.1,0.057611111,240.1,0.648,270.1,0.707555556,300.1,0.730333333,0.403362541,0.067051703,0.009876968,2,15,0.745592946,4.222731481,-0.026449972,0.714133333,0.727138889,86,0.914666667,0.914518519,2670.1,10260.1,-4.49E-05,10290.1,13260.1,-2.94E-05,0.728215556,0.014854732,270.1,2670.1,0.000190028
1202K2,60.1,0.062611111,210.1,0.591611111,240.1,0.645,270.1,0.712555556,0.449181352,0.043320975,0.012729768,2,14,0.742909347,4.184294939,-0.02627273,0.6814,0.711577778,87,0.904666667,0.903203704,2550.1,10770.1,-4.70E-05,10800.1,12540.1,-3.79E-05,0.692718456,0.011730494,240.1,2550.1,0.000184592
1202K2,60.1,0.058611111,240.1,0.641,270.1,0.693555556,300.1,0.720333333,0.398684195,0.062559044,0.010050717,2,16,0.7346297,4.143705739,-0.025509563,0.702333333,0.713938889,87,0.825666667,0.823203704,2490.1,10740.1,-5.02E-05,10770.1,13260.1,-3.01E-05,0.598982143,0.013452121,0,0,0
1203K2,60.1,0.062611111,210.1,0.628611111,240.1,0.702,270.1,0.725555556,0.461314009,0.048161525,0.012557608,2,11,0.744455535,4.463075388,-0.029425434,0.7,0.695677778,10,0.725555556,0.71662963,420.1,930.1,-0.000245885,0,0,0,0,0,0,0,0
1203K2,60.1,0.053611111,210.1,0.590611111,240.1,0.653,270.1,0.709555556,0.479880288,0.040083966,0.013132636,2,11,0.725596624,4.537487413,-0.028839028,0.6744,0.676477778,11,0.710333333,0.709462963,420.1,990.1,-0.000274375,0,0,0,0,0,0,0,0
1203K2,30.1,0.029166667,210.1,0.589611111,240.1,0.646,270.1,0.712555556,0.501072778,0.036488215,0.013574769,2,12,0.72847229,4.542130451,-0.028588302,0.677,0.679177778,11,0.719333333,0.716462963,450.1,1200.1,-0.00018699,8640.1,13260.1,-3.22E-05,0.356055556,0.023076772,0,0,0
1203K2,30.1,0.031166667,210.1,0.598611111,240.1,0.653,270.1,0.719555556,0.492543833,0.038318651,0.013426605,2,11,0.733862666,4.510164569,-0.028652237,0.6816,0.679477778,10,0.719555556,0.697296296,420.1,1230.1,-0.000168567,0,0,0,0,0,0,0,0
1204K2,60.1,0.039611111,240.1,0.633,270.1,0.694555556,300.1,0.697333333,0.46189346,0.052711048,0.010747441,2,11,0.715314636,4.702879263,-0.028698073,0.682933333,0.665838889,11,0.697333333,0.69612963,450.1,1170.1,-0.000189336,8610.1,13260.1,-2.80E-05,0.341413462,0.020277008,0,0,0
1204K2,60.1,0.043611111,240.1,0.629,270.1,0.676555556,300.1,0.691333333,0.444803217,0.053637558,0.010650303,2,12,0.70032383,4.710417331,-0.029090934,0.674733333,0.661038889,11,0.691333333,0.68612963,450.1,1170.1,-0.00020308,8580.1,13260.1,-2.95E-05,0.33391649,0.021256817,0,0,0
1204K2,60.1,0.043611111,240.1,0.638,270.1,0.678555556,300.1,0.701333333,0.447171054,0.054874637,0.010607376,2,12,0.710161773,4.629516028,-0.028576131,0.681733333,0.665238889,11,0.701333333,0.693462963,450.1,1380.1,-0.000180866,8580.1,13260.1,-2.61E-05,0.337018401,0.019472129,0,0,0
1204K2,60.1,0.050611111,240.1,0.654,270.1,0.696555556,300.1,0.718333333,0.426489369,0.05954425,0.010383859,2,12,0.727885519,4.554256168,-0.028387256,0.699133333,0.685038889,11,0.718333333,0.710796296,450.1,1260.1,-0.000195568,8580.1,13260.1,-2.55E-05,0.349489738,0.019042791,0,0,0
1205K2,60.1,0.047611111,240.1,0.63,270.1,0.699555556,300.1,0.706333333,0.430442277,0.058209289,0.010293848,3,12,0.723801585,4.334355896,-0.026508599,0.686933333,0.675638889,11,0.706333333,0.703796296,450.1,1020.1,-0.000256174,8640.1,13260.1,-3.37E-05,0.291196774,0.023868525,0,0,0
1205K2,60.1,0.049611111,240.1,0.63,270.1,0.695555556,300.1,0.718333333,0.423584166,0.056047056,0.010435883,2,12,0.733679485,4.285792728,-0.025776584,0.691933333,0.680738889,11,0.718333333,0.708796296,450.1,1020.1,-0.000241136,8610.1,13260.1,-3.38E-05,0.300660613,0.023997869,0,0,0
1205K2,60.1,0.045611111,240.1,0.618,270.1,0.651555556,300.1,0.696333333,0.434389518,0.054191471,0.010497608,2,12,0.705577479,4.321825255,-0.026230335,0.668733333,0.663738889,11,0.696333333,0.68112963,450.1,1140.1,-0.000252578,0,0,0,0,0,0,0,0
1205K2,60.1,0.039611111,240.1,0.612,270.1,0.653555556,300.1,0.686333333,0.456270437,0.047298465,0.011007739,2,12,0.699768081,4.525669296,-0.026902181,0.663333333,0.654838889,12,0.6865,0.683703704,450.1,1140.1,-0.000213187,0,0,0,0,0,0,0,0
1206K2,60.1,0.061611111,210.1,0.590611111,240.1,0.653,270.1,0.713555556,0.452063111,0.0432565,0.012741346,2,12,0.737396114,4.240381135,-0.026791139,0.6802,0.687177778,11,0.722333333,0.71912963,450.1,1080.1,-0.000325303,8610.1,13260.1,-3.25E-05,0.331425036,0.023314562,0,0,0
1206K2,60.1,0.068611111,210.1,0.583611111,240.1,0.647,270.1,0.705555556,0.428156073,0.044233146,0.012526795,2,11,0.739139335,4.017670763,-0.025079563,0.6692,0.672377778,12,0.7065,0.703037037,450.1,1230.1,-0.000253421,0,0,0,0,0,0,0,0
1206K2,30.1,0.047166667,210.1,0.582611111,240.1,0.654,270.1,0.710555556,0.41897208,0.043422099,0.012669822,2,11,0.735892448,4.119110498,-0.026035495,0.672,0.679577778,10,0.710555556,0.690296296,450.1,1050.1,-0.000298687,0,0,0,0,0,0,0,0
1206K2,60.1,0.075611111,210.1,0.623611111,240.1,0.68,270.1,0.727555556,0.421984742,0.053035523,0.0120452,2,11,0.749205236,4.061453791,-0.026779103,0.6956,0.701577778,10,0.727555556,0.710296296,450.1,1080.1,-0.000309229,8610.1,13260.1,-3.10E-05,0.347528846,0.022262324,0,0,0
1207K2,60.1,0.056611111,240.1,0.658,270.1,0.713555556,300.1,0.716333333,0.408833276,0.064893809,0.009997988,2,11,0.743861654,4.164374789,-0.025908579,0.700133333,0.690138889,11,0.716333333,0.713462963,450.1,990.1,-0.000281813,0,0,0,0,0,0,0,0
1207K2,60.1,0.053611111,210.1,0.569611111,240.1,0.644,270.1,0.708555556,0.472639505,0.041506145,0.012769951,2,11,0.73022113,4.284079164,-0.026716913,0.6672,0.678877778,10,0.708555556,0.686296296,450.1,1020.1,-0.000306951,0,0,0,0,0,0,0,0
1207K2,30.1,0.040166667,210.1,0.617611111,240.1,0.681,270.1,0.737555556,0.455470253,0.052083985,0.012137898,2,11,0.758064728,4.009032145,-0.026369116,0.7016,0.710277778,10,0.737555556,0.718296296,450.1,1050.1,-0.00034215,0,0,0,0,0,0,0,0
1207K2,30.1,0.028166667,210.1,0.575611111,240.1,0.615,270.1,0.707555556,0.50288217,0.041059012,0.01290035,2,11,0.724076076,4.142267225,-0.026145719,0.6626,0.677177778,10,0.707555556,0.67662963,450.1,1080.1,-0.000303658,0,0,0,0,0,0,0,0
1208K2,60.1,0.046611111,210.1,0.405611111,240.1,0.444,270.1,0.470555556,0.43271118,0.02977598,0.012601761,2,17,0.558378695,3.514416417,-0.020251156,0.4652,0.513377778,16,0.5875,0.575074074,540.1,1050.1,-0.000196717,2070.1,12870.1,-2.82E-05,0.442709449,0.044490079,0,0,0
1208K2,60.1,0.042611111,180.1,0.306944444,210.1,0.398611111,240.1,0.447,0.493637932,0.020758512,0.015124062,2,17,0.554145564,3.625131381,-0.021023276,0.425288889,0.486216667,16,0.5835,0.574074074,510.1,930.1,-0.000350423,1110.1,8220.1,-1.96E-05,0.483023109,0.022013712,0,0,0
1208K2,90.1,0.048888889,180.1,0.286944444,210.1,0.374611111,240.1,0.424,0.589912823,0.014977637,0.016551255,3,17,0.526727347,3.906302548,-0.022195585,0.401288889,0.461716667,16,0.5575,0.548074074,510.1,990.1,-0.000334786,1230.1,12870.1,-2.40E-05,0.427061554,0.041859894,0,0,0
1208K2,60.1,0.035611111,180.1,0.297944444,210.1,0.385611111,240.1,0.438,0.531062336,0.01997145,0.01524036,2,16,0.536096317,3.708019447,-0.021661741,0.413688889,0.473816667,15,0.562166667,0.548314815,510.1,1080.1,-0.000343289,1320.1,7380.1,-1.19E-05,0.465821611,0.016235844,0,0,0
1209K2,60.1,0.022611111,210.1,0.342611111,240.1,0.412,270.1,0.458555556,0.543630919,0.016680767,0.014601491,3,18,0.572809709,3.840432111,-0.019539831,0.4404,0.502977778,17,0.607555556,0.589092593,570.1,3570.1,-6.29E-05,3600.1,8220.1,-1.97E-05,0.42452724,0.013688519,0,0,0
1209K2,60.1,0.030611111,210.1,0.363611111,240.1,0.431,270.1,0.470555556,0.494944375,0.021967164,0.013585298,2,18,0.586266007,3.704212124,-0.019386298,0.458,0.519377778,17,0.616555556,0.600092593,570.1,2850.1,-0.000115632,2880.1,13260.1,-2.04E-05,0.380654712,0.031351055,0,0,0
1209K2,60.1,0.028611111,210.1,0.345611111,240.1,0.412,270.1,0.456555556,0.498303809,0.020615409,0.013652374,2,19,0.571558702,3.728036426,-0.01926529,0.443,0.501577778,18,0.593222222,0.585296296,570.1,3600.1,-5.79E-05,3630.1,13260.1,-2.32E-05,0.407256384,0.032965165,0,0,0
1209K2,60.1,0.041611111,210.1,0.374611111,240.1,0.437,270.1,0.475555556,0.439504246,0.026856506,0.012711461,2,18,0.595279076,3.454583456,-0.018217868,0.463,0.524777778,17,0.621555556,0.608759259,570.1,3630.1,-6.31E-05,3660.1,12900.1,-2.31E-05,0.417237325,0.031525264,0,0,0
1210K2,60.1,0.107611111,210.1,0.652611111,240.1,0.723,270.1,0.757555556,0.360491501,0.068274696,0.011017815,2,11,0.794265665,3.586962336,-0.024030057,0.7286,0.739277778,10,0.757555556,0.744962963,480.1,10290.1,-5.98E-05,10320.1,13260.1,-2.50E-05,0.419948373,0.012413658,0,0,0
1210K2,60.1,0.066611111,210.1,0.605611111,240.1,0.665,270.1,0.723555556,0.441473331,0.049273937,0.01226966,2,11,0.742441363,4.179535584,-0.027124238,0.6882,0.702077778,10,0.723555556,0.703962963,480.1,10290.1,-6.09E-05,10320.1,13260.1,-2.60E-05,0.388968575,0.012881887,0,0,0
1210K2,60.1,0.053611111,240.1,0.648,270.1,0.693555556,300.1,0.706333333,0.415355726,0.056962943,0.010487252,2,12,0.721210525,4.454086587,-0.027478842,0.689733333,0.693338889,11,0.706333333,0.70112963,510.1,10260.1,-6.20E-05,10290.1,13260.1,-2.43E-05,0.372215556,0.012351692,0,0,0
1210K2,60.1,0.064611111,210.1,0.589611111,240.1,0.655,270.1,0.723555556,0.442215359,0.044558207,0.012587945,2,11,0.74778312,4.170096648,-0.026188771,0.6818,0.695877778,10,0.723555556,0.700296296,510.1,10740.1,-5.88E-05,10770.1,13260.1,-2.38E-05,0.392934524,0.011020474,0,0,0
1211K2,60.1,0.060611111,240.1,0.703,270.1,0.729555556,300.1,0.726333333,0.408479778,0.071014299,0.009926754,2,11,0.752937603,4.353172791,-0.028240048,0.719533333,0.717638889,10,0.729555556,0.71962963,480.1,10200.1,-6.00E-05,10230.1,13260.1,-2.05E-05,0.386557734,0.011565788,0,0,0
1211K2,60.1,0.039611111,240.1,0.655,270.1,0.719555556,300.1,0.717333333,0.467587596,0.052975645,0.010817324,2,11,0.748592407,4.490932765,-0.026908581,0.704133333,0.706138889,10,0.719555556,0.697296296,480.1,10230.1,-6.13E-05,10260.1,13260.1,-1.88E-05,0.376482948,0.010674062,0,0,0
1211K2,60.1,0.047611111,240.1,0.651,270.1,0.714555556,300.1,0.720333333,0.435907247,0.057683142,0.0104388,2,12,0.738731984,4.363293739,-0.026652448,0.703933333,0.707838889,11,0.720333333,0.71812963,480.1,10200.1,-6.08E-05,10230.1,13260.1,-1.68E-05,0.382841503,0.010033228,0,0,0
1211K2,60.1,0.053611111,240.1,0.644,270.1,0.706555556,300.1,0.707333333,0.414323731,0.06311384,0.010024037,2,11,0.741650211,4.058932655,-0.024917131,0.693333333,0.696738889,11,0.707333333,0.706462963,480.1,10260.1,-5.95E-05,10290.1,13260.1,-1.59E-05,0.379443056,0.009465263,0,0,0
1212K2,60.1,0.093611111,210.1,0.608611111,240.1,0.67,270.1,0.719555556,0.374406082,0.059734263,0.011353515,3,11,0.745047796,3.835958526,-0.025406127,0.6864,0.700977778,10,0.719555556,0.702962963,480.1,10290.1,-7.24E-05,10320.1,13260.1,-2.08E-05,0.327531987,0.011397632,0,0,0
1212K2,60.1,0.077611111,210.1,0.569611111,240.1,0.639,270.1,0.682555556,0.398648653,0.052022875,0.011638779,2,12,0.723802905,3.731175886,-0.023803839,0.659,0.675677778,11,0.704333333,0.695462963,480.1,10260.1,-7.69E-05,10290.1,13260.1,-2.11E-05,0.286624167,0.011492316,0,0,0
1212K2,60.1,0.072611111,210.1,0.615611111,240.1,0.676,270.1,0.723555556,0.427499499,0.052841178,0.011974065,2,11,0.744409622,4.035793799,-0.026478118,0.6896,0.695377778,10,0.723555556,0.705296296,450.1,1230.1,-0.000188952,11580.1,13260.1,-2.18E-05,0.2964654,0.009205959,0,0,0
1212K2,60.1,0.069611111,240.1,0.666,270.1,0.707555556,300.1,0.704333333,0.376394246,0.073419529,0.009591695,2,11,0.731703689,4.139145959,-0.026910267,0.695533333,0.690838889,10,0.707555556,0.69262963,450.1,1050.1,-0.000297821,0,0,0,0,0,0,0,0
1213K2,90.1,0.055888889,210.1,0.360611111,240.1,0.432,270.1,0.445555556,0.466108632,0.023395698,0.013167964,2,17,0.557142835,3.53664054,-0.0187717,0.4354,0.496277778,16,0.5925,0.583740741,540.1,1230.1,-0.000147895,0,0,0,0,0,0,0,0
1213K2,90.1,0.049888889,210.1,0.363611111,240.1,0.431,270.1,0.442555556,0.496571652,0.020831213,0.01376927,2,17,0.565797253,3.567979555,-0.018620471,0.435,0.500677778,16,0.5995,0.589740741,540.1,1200.1,-0.000187425,0,0,0,0,0,0,0,0
1213K2,90.1,0.077888889,210.1,0.384611111,240.1,0.441,270.1,0.456555556,0.399237353,0.029213476,0.012356971,2,17,0.587846858,3.149696544,-0.016638914,0.448,0.514777778,16,0.6135,0.604074074,570.1,6180.1,-4.05E-05,0,0,0,0,0,0,0,0
1213K2,30.1,0.030166667,210.1,0.377611111,240.1,0.436,270.1,0.454555556,0.421187881,0.024574871,0.013176855,2,17,0.586697193,3.283110057,-0.017218272,0.4462,0.514377778,16,0.6135,0.605074074,570.1,6150.1,-3.89E-05,0,0,0,0,0,0,0,0
1214K2,60.1,0.108611111,210.1,0.645611111,240.1,0.695,270.1,0.725555556,0.356484723,0.065969389,0.011144172,2,11,0.762490221,3.57848108,-0.024389421,0.704,0.714077778,14,0.728277778,0.726240741,480.1,10770.1,-7.76E-05,10800.1,13260.1,-1.97E-05,0.315034137,0.009764237,0,0,0
1214K2,60.1,0.083611111,210.1,0.618611111,240.1,0.661,270.1,0.712555556,0.400260081,0.056839156,0.011637115,2,11,0.738065383,3.790106953,-0.02523599,0.682,0.692177778,10,0.712555556,0.693962963,480.1,10740.1,-7.72E-05,10770.1,13260.1,-2.05E-05,0.291454475,0.009763933,0,0,0
1214K2,60.1,0.065611111,240.1,0.655,270.1,0.704555556,300.1,0.722333333,0.383481697,0.071968076,0.009575459,2,12,0.739881124,3.939451878,-0.025052893,0.703133333,0.704538889,11,0.722333333,0.715462963,480.1,10740.1,-7.90E-05,10770.1,13260.1,-1.96E-05,0.288001764,0.009726844,0,0,0
1214K2,60.1,0.060611111,240.1,0.65,270.1,0.707555556,300.1,0.721333333,0.395415689,0.066241455,0.009896371,2,12,0.73731504,4.15019647,-0.026007454,0.701933333,0.703138889,11,0.721333333,0.715796296,480.1,10710.1,-7.07E-05,10740.1,13260.1,-1.99E-05,0.32340512,0.010204857,0,0,0
1215K2,30.1,0.021166667,240.1,0.432,270.1,0.458555556,300.1,0.476333333,0.430856851,0.034955473,0.010897673,2,20,0.474135796,-0.12213263,-0.006386016,0.474533333,0.522338889,16,0.5945,0.580407408,540.1,1650.1,-0.000105106,6090.1,12900.1,-2.38E-05,0.407001584,0.024408944,0,0,0
1215K2,30.1,0.026166667,240.1,0.451,270.1,0.474555556,300.1,0.494333333,0.40671157,0.042822288,0.01021591,2,17,0.578559492,3.33877751,-0.018860738,0.493533333,0.543238889,16,0.6145,0.603074074,540.1,1650.1,-0.000149297,8190.1,12900.1,-2.17E-05,0.386270921,0.016301686,0,0,0
1215K2,90.1,0.077888889,240.1,0.442,270.1,0.469555556,300.1,0.482333333,0.347205314,0.055469098,0.009022179,2,17,0.575507697,3.196226784,-0.018149875,0.484133333,0.538338889,16,0.6105,0.602407408,570.1,7350.1,-3.97E-05,7380.1,12900.1,-2.06E-05,0.376987838,0.017978133,0,0,0
1215K2,30.1,0.055166667,240.1,0.456,270.1,0.488555556,300.1,0.500333333,0.301733414,0.064013077,0.008625293,2,17,0.607566395,2.678855738,-0.015588748,0.501733333,0.559638889,17,0.635555556,0.633425926,600.1,6150.1,-4.39E-05,6180.1,12900.1,-2.57E-05,0.404304321,0.026081851,0,0,0
1216K2,60.1,0.111611111,210.1,0.626611111,240.1,0.699,270.1,0.727555556,0.345061101,0.067229726,0.01087126,2,11,0.776951379,3.388830786,-0.022437882,0.7018,0.714677778,14,0.730277778,0.727907408,510.1,10290.1,-7.13E-05,10320.1,13260.1,-1.72E-05,0.358199214,0.010034268,0,0,0
1216K2,30.1,0.076166667,210.1,0.619611111,240.1,0.687,270.1,0.736555556,0.349361352,0.061281222,0.011305681,2,11,0.773234172,3.568096445,-0.02342483,0.7008,0.713877778,10,0.736555556,0.71862963,480.1,10260.1,-7.41E-05,10290.1,13260.1,-1.72E-05,0.346181944,0.010254765,0,0,0
1216K2,60.1,0.069611111,210.1,0.572611111,240.1,0.653,270.1,0.711555556,0.42145652,0.057239902,0.011243022,2,15,0.726585943,3.775570182,-0.024583223,0.675,0.693977778,11,0.720333333,0.716462963,480.1,10200.1,-7.22E-05,10230.1,13260.1,-1.79E-05,0.342386347,0.010559434,0,0,0
1216K2,60.1,0.073611111,210.1,0.608611111,240.1,0.673,270.1,0.731555556,0.422476703,0.058049584,0.011475252,2,11,0.761081871,3.771163582,-0.024539021,0.696,0.712077778,12,0.7355,0.731703704,480.1,1410.1,-0.000112127,8640.1,13260.1,-2.94E-05,0.371546774,0.021356094,0,0,0
1601K2,60.1,0.059611111,240.1,0.691,270.1,0.733555556,300.1,0.731333333,0.408382973,0.060244962,0.010532445,2,11,0.762044291,4.532483802,-0.028039479,0.722533333,0.714038889,53,0.745055556,0.741407408,450.1,780.1,-0.000188902,10740.1,13260.1,-3.08E-05,0.47541634,0.013398182,0,0,0
1601K2,60.1,0.054611111,240.1,0.625,270.1,0.678555556,300.1,0.696333333,0.406252382,0.05400956,0.010522592,2,12,0.720639084,4.21380665,-0.02522232,0.678733333,0.675338889,12,0.6985,0.696703704,450.1,1200.1,-0.000209098,0,0,0,0,0,0,0,0
1601K2,60.1,0.065611111,240.1,0.72,270.1,0.741555556,300.1,0.739333333,0.399251026,0.068707645,0.010173065,2,11,0.765164792,4.570965776,-0.029479417,0.733533333,0.724438889,10,0.741555556,0.73362963,450.1,990.1,-0.000299123,0,0,0,0,0,0,0,0
1601K2,60.1,0.047611111,240.1,0.615,270.1,0.650555556,300.1,0.691333333,0.426426018,0.047055282,0.011006833,2,12,0.710066358,4.368972172,-0.025573024,0.666933333,0.674938889,12,0.6915,0.689703704,480.1,1230.1,-0.000130417,10170.1,13260.1,-1.72E-05,0.342276709,0.010226503,0,0,0
1601K2,60.1,0.063611111,240.1,0.686,270.1,0.728555556,300.1,0.725333333,0.396348245,0.064875549,0.010196671,2,11,0.754976656,4.369347226,-0.027485896,0.716933333,0.714938889,10,0.728555556,0.713296296,450.1,990.1,-0.000320994,0,0,0,0,0,0,0,0
1601K2,30.1,0.039166667,240.1,0.649,270.1,0.709555556,300.1,0.710333333,0.401086666,0.059428352,0.010313518,2,11,0.753658047,3.961371188,-0.024038557,0.696933333,0.700138889,11,0.710333333,0.70912963,480.1,10200.1,-6.03E-05,10230.1,13260.1,-1.82E-05,0.375231754,0.010929148,0,0,0
1601K2,90.1,0.115888889,240.1,0.694,270.1,0.734555556,300.1,0.740333333,0.357968016,0.074661762,0.009595291,2,12,0.758981821,4.274238226,-0.027029039,0.727933333,0.728438889,11,0.740333333,0.73712963,480.1,11520.1,-6.26E-05,11550.1,13260.1,-1.78E-05,0.376222382,0.007771945,0,0,0
1601K2,60.1,0.066611111,240.1,0.674,270.1,0.728555556,300.1,0.726333333,0.385726453,0.06750931,0.00994044,2,11,0.763430782,4.054091082,-0.025226169,0.715733333,0.718438889,10,0.728555556,0.70962963,480.1,10170.1,-6.11E-05,10200.1,13260.1,-1.51E-05,0.399858414,0.009673107,0,0,0